Gene	Category	Pvalue	NrOfVariants	ReviewStatusMean	NumberSubmittersMean	SubmitterCategoriesMean
EPCAM	C4	0.5702974527215556	14	0.5	2.142857142857143	1.7142857142857142
NSD1	C4	0.6055364460412084	190	0.9842105263157895	2.031578947368421	1.9789473684210526
GSC	I1	NA	3	0.0	2.0	1.0
LDLR	C1	4.71477259422759E-6	1402	1.05848787446505	2.2874465049928707	2.0335235378031378
GABRA1	C4	0.16630200617782664	17	0.8235294117647058	2.176470588235294	1.9411764705882353
GSN	C3	0.09896015401940561	2	0.0	2.0	1.0
GSS	C4	0.14672464709159605	6	0.0	2.0	1.0
GLYCTK	N1	NA	1	0.0	3.0	3.0
ECEL1	C4	0.14592389793124572	14	0.3571428571428571	2.4285714285714284	2.142857142857143
NR1H3	N1	NA	1	0.0	2.0	2.0
TUBB4A	C2	0.03435984192830377	33	0.12121212121212126	2.333333333333333	1.2121212121212122
SMOC2	C3	0.6434288435636206	2	0.0	2.0	1.0
SMOC1	C3	0.54029137460742	2	0.0	2.0	1.0
CEP41	C3	0.05344329858673502	3	0.0	2.0	1.0
ZNF335	C3	0.17971249487899987	3	0.6666666666666666	2.0	1.6666666666666667
KLKB1	C4	0.09424910660438568	5	0.0	2.0	1.0
MTFMT	C2	0.03438124525734465	9	0.2222222222222222	2.2222222222222223	1.3333333333333333
PROS1	C4	0.23088408514416503	11	0.36363636363636365	2.1818181818181817	1.4545454545454546
CEP19	N1	NA	1	0.0	2.0	1.0
CEP120	N1	NA	1	0.0	2.0	1.0
CDC14A	T1	NA	2	0.0	2.0	1.0
SALL1	C3	0.12663045794761707	7	0.14285714285714288	2.142857142857143	1.1428571428571428
SALL2	N1	NA	1	0.0	2.0	1.0
MPC1	C3	0.13361440253771606	2	0.0	2.0	1.0
SALL4	I1	NA	8	0.0	2.375	1.125
LAMP2	C3	0.2543271811205662	38	0.894736842105263	2.210526315789474	1.9473684210526316
PAPOLA	N1	NA	1	0.0	2.0	2.0
SLC39A5	T1	NA	2	0.0	2.0	1.0
SLC39A8	C2	0.014652008482295198	3	0.0	3.0	3.0
TXNL4A	C3	0.3912672792826395	9	0.11111111111111109	3.0	2.111111111111111
SLC39A4	C1	0.0028303122150775684	7	0.0	2.0	1.0
RARS2	C4	0.2605601454878337	15	0.9333333333333333	2.066666666666667	1.8666666666666667
CEP135	N1	NA	1	0.0	2.0	1.0
FRMD4A	N1	NA	1	0.0	2.0	1.0
VRK1	C4	0.1445555297835176	7	1.0	2.4285714285714284	2.0
TLE6	N1	NA	1	0.0	2.0	1.0
KAT6B	C4	0.45812318823541553	3	0.6666666666666666	2.3333333333333335	2.3333333333333335
KAT6A	C3	0.1432349075246695	5	0.4	3.2	3.0
SLCO2A1	C2	0.02931122200618219	4	0.0	2.0	1.0
SNRPE	I1	NA	2	0.0	2.0	1.0
PHIP	C3	1.0	2	1.0	2.0	2.0
STAMBP	C2	0.04106658190270629	8	0.25	2.125	1.375
ADNP	C3	0.6547208460185769	7	0.5714285714285714	2.7142857142857144	1.8571428571428572
SNRPB	C1	0.0016291862969701754	5	0.0	2.0	1.0
CEP104	C3	0.8931310971916057	4	0.0	2.0	1.0
SLC26A2	C4	0.24287851741639743	33	0.30303030303030304	2.5757575757575757	2.0
MAGEL2	I1	NA	8	0.625	2.25	1.625
KIAA0556	N1	NA	1	1.0	3.0	3.0
TTC21B	C4	0.3793939246654531	4	0.0	2.0	1.0
DVL1	C3	0.11718508719813825	9	0.7777777777777778	3.3333333333333335	2.4444444444444446
DVL3	C3	0.1432349075246695	5	1.0	3.0	3.0
MPDZ	C2	0.03614514204656227	3	0.6666666666666666	2.0	1.6666666666666667
SRGAP1	C3	0.20373653988950713	2	0.0	2.0	1.0
EIF2B5	C2	0.017965903862692922	13	0.3076923076923077	2.230769230769231	1.3846153846153846
TRAPPC2	C4	0.06391934147515732	12	0.08333333333333331	2.0	1.0833333333333333
EIF2B4	C4	0.5338294217441397	6	0.0	2.0	1.0
EIF2B3	C3	0.058353710204124054	4	0.0	2.0	1.0
EIF2B2	C1	0.006357215082588019	7	0.28571428571428575	2.142857142857143	1.1428571428571428
PHKB	C3	0.9738128593564852	4	0.0	2.0	1.0
TRAPPC9	C2	0.01318587085146583	4	0.5	2.0	1.5
GFAP	C1	1.8326453687933508E-9	105	0.019047619047619074	2.819047619047619	2.352380952380952
REEP1	C3	1.0	11	0.45454545454545453	2.090909090909091	1.6363636363636365
REEP2	C3	0.6434288435636206	3	0.0	2.0	1.0
SLC26A8	C2	0.01601776868230198	3	0.0	2.0	1.0
PLEKHM1	N1	NA	1	0.0	2.0	1.0
CCDC22	C3	0.5769991622487407	2	0.0	2.0	1.0
SLC26A4	C4	0.24253567919421082	80	1.0125	2.475	2.1125
SLC26A3	C1	3.0886570791333057E-4	52	0.0	2.0576923076923075	2.019230769230769
SLC26A5	C3	0.6434288435636206	2	0.0	2.0	1.0
CEP164	C3	0.056282779475189004	4	0.0	2.0	1.0
TCIRG1	C4	0.08219753762575055	5	0.2	2.2	1.4
FTCD	C4	0.64628058684047	6	0.8333333333333333	2.3333333333333335	1.8333333333333333
ADAMTS2	C3	0.3545394797735013	3	0.0	2.0	1.0
PSTPIP1	C3	0.33197546708273695	4	0.5	2.25	1.5
IDH3B	N1	NA	1	0.0	2.0	1.0
HMGCS2	C4	0.14254859342114623	8	0.25	2.0	1.25
EIF2B1	C4	0.4163744759089084	8	0.125	2.125	1.25
CCDC39	C4	0.1955505439430847	10	0.8	2.3	1.9
ADSL	C4	0.09969149697933799	21	0.8571428571428571	2.3333333333333335	1.8571428571428572
PROP1	C1	0.0018943089377870814	16	0.4375	2.3125	1.875
TRPC6	C2	0.03768982846272062	6	0.0	2.0	1.0
TRPC3	N1	NA	1	0.0	2.0	1.0
PLEKHG5	C3	0.20285430656584924	5	0.0	2.2	1.4
BPGM	C3	0.34577858615116	2	0.0	2.0	1.0
POLR1A	C3	0.525358404466242	2	0.0	2.0	1.0
POLR1C	C4	0.35654322937319494	9	0.0	2.0	1.0
POLR1D	N1	NA	1	0.0	2.0	1.0
CCDC40	C4	0.32419975931367284	13	0.7692307692307693	2.230769230769231	1.7692307692307692
CATSPER1	C3	0.5126907602619235	2	0.0	3.0	1.0
PLG	C2	0.04034815528142788	10	0.0	2.0	1.0
NLRC4	C3	0.06878728712957893	3	0.33333333333333337	2.3333333333333335	1.6666666666666667
THSD1	C3	0.43857802608099994	2	1.0	2.0	2.0
LMF1	C3	0.3329216080655658	2	0.0	2.0	1.0
RAB23	N1	NA	1	0.0	2.0	1.0
RAB28	C3	0.4795001221869535	4	0.5	2.5	2.0
SLC13A5	C2	0.01912756892728562	9	0.0	2.0	1.1111111111111112
FKTN	C4	0.28619909987545633	22	0.6363636363636364	2.3181818181818183	1.6363636363636362
FKRP	C4	0.09477907420743237	21	0.33333333333333337	2.5714285714285716	1.4761904761904763
CEACAM16	C3	0.9085911036480379	3	0.0	2.0	1.3333333333333333
ASCC1	C3	0.5342361662349246	2	0.0	2.0	1.0
CEP152	C4	0.4336317699676483	10	0.9	2.3	2.0
GFER	C3	0.42574649187591806	4	1.0	2.5	2.25
POLR3A	C2	0.03975429261404162	18	0.11111111111111109	2.5	1.2777777777777777
FRAS1	C4	0.9959110970891984	18	0.5555555555555556	2.0555555555555554	1.6111111111111112
POLR3B	C4	0.47885703191751616	9	0.11111111111111108	3.0	1.3333333333333333
PSAT1	C2	0.03596543163132393	5	0.0	2.0	1.0
KIAA0586	C4	0.8099697766003187	13	0.7692307692307693	2.4615384615384617	2.230769230769231
P2RX2	C3	0.12393428012758567	2	0.0	2.0	1.0
VAPB	C3	0.0845479937144713	2	0.0	3.0	1.0
P2RX1	N1	NA	1	0.0	2.0	1.0
RAB18	T1	NA	4	0.0	2.0	1.0
TLL1	C3	0.2841560597346189	3	0.0	2.0	1.0
CCDC65	N1	NA	1	1.0	3.0	3.0
ISCA2	N1	NA	1	1.0	4.0	3.0
PANK2	C4	0.11903815356799019	16	0.1875	2.25	1.3125
GFI1	C3	0.11718508719813825	2	0.0	2.0	1.0
PNP	C1	6.848538421673211E-4	7	0.0	2.0	1.0
PPP2R1B	N1	NA	1	0.0	2.0	1.0
FLAD1	C4	0.9278369065565705	8	1.0	2.75	2.75
PPP2R1A	C2	0.010197876776240289	3	0.0	2.0	1.0
FTH1	N1	NA	1	0.0	2.0	1.0
LONP1	C3	0.6782246933005027	4	0.0	2.0	1.0
SIL1	C4	0.403317565109483	9	0.2222222222222222	2.111111111111111	1.3333333333333333
KRT4	C3	0.6419470955948223	3	0.0	2.0	1.0
KRT3	C2	0.0162300485746133	3	0.0	3.0	3.0
KRT2	C1	0.0018881353212758523	8	0.0	2.75	2.5
TINF2	C3	0.5704651951316554	21	0.047619047619047596	2.1904761904761907	1.0952380952380953
KRT1	C4	0.09649965341182754	12	0.25	2.9166666666666665	2.5
KRT8	C3	0.9378691177246309	2	0.0	3.0	3.0
ESCO2	C4	0.535392495644287	29	0.20689655172413796	2.3448275862068964	1.3103448275862069
KRT5	C2	0.026284644916090394	22	0.2727272727272727	3.090909090909091	2.772727272727273
KRT9	C1	3.65605895907839E-5	13	0.15384615384615385	3.1538461538461537	3.0
UHMK1	N1	NA	1	1.0	2.0	2.0
MAPK8IP1	N1	NA	1	0.0	2.0	1.0
POR	C4	0.2678843302062418	13	0.0	2.0	1.0
CYP2U1	C4	0.3081795474670542	5	0.0	2.2	1.6
KARS	C4	0.34163840619709374	6	0.33333333333333337	2.3333333333333335	2.0
SUCLG1	C4	0.3719336804941775	12	0.6666666666666667	2.0833333333333335	1.6666666666666665
SIK1	C4	0.46470209994046485	5	0.0	2.0	1.0
TWIST2	I1	NA	6	0.0	2.0	1.0
TWIST1	C3	0.6650055421020291	13	0.07692307692307694	2.076923076923077	1.0769230769230769
TRPM1	C4	0.09972770815123089	11	0.2727272727272727	2.0	1.3636363636363635
ATP6V0A2	T1	NA	12	0.33333333333333337	2.25	1.4166666666666667
ATP6V0A4	C4	0.05632222532060993	9	0.1111111111111111	2.111111111111111	1.2222222222222223
TRPM6	T1	NA	6	0.16666666666666669	2.1666666666666665	1.3333333333333333
TRPM4	C4	0.20870694207745044	7	0.5714285714285714	2.857142857142857	2.0
SPTBN2	C4	0.5222749628645553	8	0.5	2.0	1.5
PYCR1	C4	0.07403524785489624	8	0.0	2.25	1.0
PYCR2	C2	0.02604038044310575	6	0.0	2.0	1.0
KLHDC8B	N1	NA	1	0.0	2.0	1.0
MAGED2	I1	NA	5	0.0	2.0	1.0
ROBO2	C3	0.3891416047808539	2	0.0	2.0	1.0
ROBO3	T1	NA	9	0.0	2.0	1.0
COL18A1	C2	0.01129239407946947	2	1.0	2.5	2.5
GFM1	C1	0.008913044693871663	16	0.75	2.0	1.75
GFM2	C3	0.6184756401999401	2	1.0	2.0	2.0
HBB	C4	0.14549478205927202	135	0.3777777777777775	2.511111111111111	1.651851851851852
HBD	C4	0.30855139536554577	10	0.0	2.0	1.0
MAGT1	N1	NA	2	0.0	2.0	1.5
SLC22A12	C2	0.019361608720570023	6	0.0	2.0	1.0
SLC22A18	C3	0.5782496349989642	2	0.0	2.0	1.0
PRX	C2	0.047150069706633935	11	0.5454545454545454	2.6363636363636362	1.6363636363636365
SH3PXD2B	C3	0.43857802608099994	6	0.0	2.1666666666666665	1.3333333333333333
CHMP1A	C3	0.4272628567457064	2	0.5	2.5	2.0
TUBB	C4	0.8864030063670636	6	0.16666666666666669	2.0	1.1666666666666667
TOPORS	I1	NA	2	0.0	2.0	2.0
ALDH5A1	C4	0.1832768947886192	6	0.5	2.3333333333333335	2.0
CLDN14	C2	0.02061062387351631	6	0.0	2.0	1.0
CLDN19	C3	0.7682782035458339	3	0.0	2.0	1.0
CLDN16	C1	2.9673231129312416E-4	16	0.0	2.0	1.0
RAB7A	C3	0.3221988061625818	4	0.0	3.0	1.0
CSTB	C2	0.043308142810792094	15	0.2666666666666667	3.0	2.2
C1QA	N1	NA	1	0.0	2.0	1.0
CSTA	C3	0.08963299426788918	4	0.0	2.0	1.0
GUCY2D	C2	0.012144907331413823	11	0.45454545454545453	2.5454545454545454	2.090909090909091
PTH	C3	0.7222829627161924	3	0.0	2.0	1.0
HDC	N1	NA	1	0.0	2.0	1.0
PTS	C4	0.14026021261062271	11	0.0	2.0	1.0
CST3	C3	0.6084078002329983	2	0.0	2.0	1.0
NT5E	C3	0.23372179015067118	2	0.0	2.0	1.0
LMNA	I1	NA	196	0.7959183673469387	3.0867346938775495	2.244897959183673
DUOX2	C4	0.14473541172269344	7	0.5714285714285714	2.142857142857143	1.4285714285714286
LHFPL5	C3	0.372365302198027	2	0.0	2.0	1.0
VAX1	N1	NA	1	0.0	2.0	1.0
SAA1	C3	0.7563436275230673	2	0.0	2.0	1.0
FCN3	N1	NA	1	0.0	2.0	1.0
KDM1A	C3	0.05821273977927888	3	1.0	3.0	3.0
HFE	C4	0.5043772296470626	10	0.29999999999999993	3.8	1.5999999999999999
HOXA13	I1	NA	3	0.0	2.0	1.0
AMOT	N1	NA	1	1.0	2.0	2.0
HOXA11	N1	NA	1	0.0	2.0	1.0
NARS2	C3	0.5316673617377637	2	0.0	2.0	1.0
SACS	C4	0.1323132710508218	24	0.5833333333333334	2.1666666666666665	1.625
TRAPPC11	C3	0.1943734460273966	4	0.0	2.0	1.0
HADH	C4	0.17013919383057485	6	0.16666666666666669	2.0	1.1666666666666667
CHRNB2	C4	0.6797386607187312	7	0.0	2.2857142857142856	1.0
GUCY1A3	T1	NA	4	0.0	2.0	1.25
NANOS1	C3	0.308486899993609	2	0.0	2.0	1.0
CHRNB1	C3	0.5581846494226574	2	0.0	2.0	1.0
SZT2	C3	0.11431677554040409	3	0.0	2.0	1.0
PHYH	C4	0.05593017924191679	8	0.25	2.125	1.375
HGD	C1	0.009184357415987998	21	0.33333333333333337	2.4285714285714284	1.4285714285714284
HGF	N1	NA	1	0.0	2.0	1.0
WNT5A	C4	0.11453555448648223	5	0.0	2.6	1.0
ALG14	C3	0.43857802608099994	1	0.0	2.0	1.0
ALG13	C3	0.6015081344405899	2	0.5	2.5	2.0
ALG12	C2	0.012998805617804532	8	0.25	2.0	1.25
ALG11	T1	NA	4	0.0	2.0	1.0
LZTFL1	T1	NA	4	0.25	2.5	1.25
TUFM	C3	0.11934945428266042	2	0.5	2.0	1.5
PRPF4	C3	0.21436989557401342	2	0.0	2.0	1.0
MYCN	I1	NA	8	0.25	2.125	1.25
PRPF6	C3	0.33232152464938136	2	0.0	2.0	1.5
FAM161A	C4	0.5245908343851444	6	0.33333333333333337	2.3333333333333335	1.8333333333333333
FANCD2	C4	0.0829635198154226	5	0.39999999999999997	2.0	1.6
PRPF3	C2	0.04023867711975937	3	0.0	2.0	1.0
CHMP4B	C3	0.16491482255330137	2	0.0	2.0	1.0
XPR1	C3	0.1456100953968672	4	0.0	2.0	1.0
CHRNA1	C1	6.3247059009508E-4	15	0.06666666666666668	2.0	1.2
CHRNA2	N1	NA	1	0.0	3.0	1.0
CHRNA4	C4	0.24476709560795795	7	0.42857142857142855	2.7142857142857144	1.5714285714285714
CABP4	C3	0.33930818193358847	4	0.0	2.0	1.0
FBLN1	N1	NA	1	0.0	3.0	3.0
PRPF8	C2	0.0346197906108614	7	0.0	2.0	1.1428571428571428
FBLN5	C4	0.15017990865765962	15	0.0	2.2	1.0
FAM83H	I1	NA	13	0.0	2.0	1.0
EFNB1	I1	NA	12	0.16666666666666669	2.0833333333333335	1.25
NLRP7	C4	0.15731868058004117	5	0.2	3.0	2.8
NLRP3	C1	2.951256676811953E-4	17	0.7058823529411764	3.2941176470588234	2.588235294117647
NLRP1	N1	NA	1	0.0	2.0	1.0
CBX2	C3	0.769128305723938	2	0.0	3.0	1.0
IDH1	N1	NA	1	0.0	2.0	1.0
IDH2	C3	0.2330379822739055	2	0.5	2.5	2.0
TRPV3	C1	0.0027107524103677783	5	0.0	3.2	2.2
SEPSECS	C3	0.06936104208615401	4	0.0	2.0	1.25
PRPH2	C1	0.009446981568563495	27	0.11111111111111108	2.8518518518518516	2.6666666666666665
TRPV4	C1	2.669134745447721E-6	51	0.196078431372549	2.7647058823529407	1.2549019607843137
CHMP2B	C4	0.6648693970026998	7	0.0	3.4285714285714284	2.4285714285714284
PI4KA	C1	0.0031156847517055386	2	0.0	2.0	1.0
MYF6	N1	NA	1	0.0	2.0	1.0
BMPR1B	T1	NA	9	0.0	2.0	1.0
BMPR1A	C4	0.09896015401940583	32	0.90625	2.125	1.875
KDM5C	C1	0.0014426397279202474	17	0.4705882352941176	2.0	1.5294117647058822
MEGF10	C4	0.370245480925938	7	0.0	2.0	1.0
SIX1	I1	NA	9	0.0	2.3333333333333335	1.1111111111111112
NR2E3	C4	0.49511815940220716	10	0.7	2.4	1.9
HK1	T1	NA	4	0.0	2.0	1.0
FLCN	C4	0.13790419883579197	79	1.2278481012658227	2.8354430379746827	2.0759493670886076
SEPT9	C3	0.216427622628367	3	0.0	3.0	1.0
SPRED1	C2	0.030059567892412375	10	0.4	2.1	1.5
SIX6	C3	0.31731050786291404	2	0.0	2.0	1.0
CASP8	C3	0.06407750645105947	2	0.0	2.0	1.0
SIX5	C3	0.9580091828211247	4	0.0	3.0	1.0
TRPS1	T1	NA	13	0.23076923076923075	2.0	1.3076923076923077
SIX3	C4	0.865134745405447	9	0.11111111111111109	2.5555555555555554	1.2222222222222223
CYP2R1	N1	NA	1	0.0	2.0	1.0
KDM6A	C3	1.0	13	0.38461538461538464	2.0	1.5384615384615385
RHBDF2	C3	0.6985353583033387	2	0.0	2.0	1.0
AXIN2	C2	0.03876557417763726	5	0.0	2.0	1.2
POMGNT2	C3	0.15300666649639938	2	0.0	2.5	2.0
POMGNT1	C4	0.07120343563998999	4	0.0	2.0	1.75
DNM1	C3	0.5929800980174267	3	0.0	2.0	1.0
DNM2	C1	2.322116279529496E-5	21	0.8095238095238095	2.380952380952381	2.0476190476190474
MYH3	T1	NA	13	0.15384615384615385	2.230769230769231	1.6153846153846154
RASA1	C4	0.5136291133931241	1	1.0	3.0	3.0
RFT1	C1	0.007563715077870126	7	0.0	2.0	1.0
CASQ2	C4	0.304688321540326	18	0.7777777777777778	2.2777777777777777	1.8888888888888888
MYH9	T1	NA	18	0.05555555555555554	2.611111111111111	1.0555555555555556
CASQ1	N1	NA	1	0.0	2.0	1.0
MYH6	C4	0.8452229126007058	10	0.5	3.1	1.8
MYH7	C1	0.0	336	1.0238095238095237	3.0803571428571455	2.0565476190476195
VAC14	C3	0.8272593465627113	3	0.0	2.0	1.0
COLEC11	T1	NA	2	0.0	2.0	1.0
BRAT1	C4	0.4560335579683198	8	0.375	2.125	1.625
ETFDH	C4	0.3611474021391389	34	0.911764705882353	2.176470588235294	1.9117647058823528
RNF113A	N1	NA	1	0.0	2.0	1.0
GNA11	C2	0.018060127621530975	7	0.0	2.0	1.0
MAPK1	N1	NA	1	1.0	2.0	2.0
KISS1	N1	NA	1	0.0	2.0	1.0
LPIN1	C3	0.42574649187591806	5	0.0	2.0	1.0
LPIN2	C4	0.3083248673116701	7	0.5714285714285714	2.857142857142857	2.2857142857142856
PGAP1	C4	0.9517392945782024	7	0.2857142857142857	2.2857142857142856	1.5714285714285714
PGAP2	C4	0.3750919532676996	5	0.0	2.0	1.0
PGAP3	C4	0.29327072669776233	12	0.0	2.0	1.75
EHMT1	C3	0.1137274701087494	24	0.33333333333333337	2.1666666666666665	1.3333333333333335
CLDN1	C3	0.22067136191984704	2	0.0	2.0	1.0
TMEM92	N1	NA	1	0.0	2.0	2.0
MYLK	C3	0.09751549231682222	2	1.0	2.5	2.5
FAM134B	C3	0.33583089893655305	4	0.25	2.75	1.5
MEF2A	C3	0.38581743566683946	3	0.0	2.0	1.0
CCBE1	C4	0.3112612417341146	6	0.0	2.8333333333333335	1.0
MEF2C	T1	NA	20	0.75	2.15	1.8
DICER1	T1	NA	91	1.021978021978022	2.098901098901099	2.010989010989011
UPB1	C3	0.05805582873567805	4	0.0	2.25	1.5
DDX39A	N1	NA	1	1.0	2.0	2.0
RFX6	T1	NA	9	0.11111111111111109	2.0	1.1111111111111112
MYL2	C1	0.0054605135496280655	29	1.0689655172413792	3.4827586206896557	2.1724137931034484
ETHE1	C4	0.4446962318497093	9	0.7777777777777778	2.111111111111111	1.8888888888888888
MYL3	C4	0.17856536396442713	18	1.0555555555555556	3.7777777777777772	2.1666666666666665
RFX5	N1	NA	1	0.0	2.0	1.0
HPD	C4	0.8674125362963547	5	0.0	2.0	1.0
ABCB1	N1	NA	1	0.0	2.0	1.0
ABCB6	C4	0.20960191712277332	9	0.0	2.0	1.0
ABCB7	C1	2.0407549693579607E-4	9	0.5555555555555556	2.4444444444444446	1.7777777777777777
ABCB4	C1	0.00758419783659503	15	0.33333333333333337	2.3333333333333335	1.5333333333333334
CLCNKB	C2	0.012429350974009656	8	0.25	2.125	1.5
CLCNKA	C3	0.2373686050775612	2	0.0	2.0	1.0
SLC30A10	C4	0.6763863260009093	11	0.0	2.4545454545454546	1.0
GIGYF2	C1	7.908054303873424E-5	1	1.0	2.0	2.0
HSD11B2	C4	0.16255174405732986	13	0.0	2.0	1.0
GHRHR	C2	0.016122648123980787	11	0.1818181818181818	2.0	1.5454545454545454
CYB5R3	C4	0.5372659266361128	18	0.0	2.0	1.0
MYO6	C4	0.3149531034942198	13	0.6923076923076923	2.1538461538461537	1.9230769230769231
HESX1	C4	0.49248249674234557	9	0.11111111111111108	2.0	1.1111111111111112
ABCA1	C4	0.0884576569436677	19	0.0	2.0	1.0
CTC1	C2	0.028151878884244752	13	0.15384615384615385	2.1538461538461537	1.1538461538461537
PRRT2	C4	0.5443701458566099	24	0.5416666666666667	2.375	1.7083333333333333
ABCA5	N1	NA	1	1.0	3.0	3.0
ABCA3	C2	0.039730300353555625	9	0.33333333333333337	2.111111111111111	1.3333333333333333
ABCA4	C1	2.0074872542075184E-8	83	0.6024096385542168	3.012048192771085	2.2650602409638556
FAM136A	N1	NA	1	1.0	2.0	2.0
FLI1	N1	NA	1	1.0	2.0	2.0
FERMT1	C4	0.05968407825672162	21	0.0	2.0952380952380953	1.0
TMEM98	C3	0.34577858615116	3	0.0	2.0	1.0
TDP2	C3	1.0	2	0.0	2.0	1.0
TDP1	N1	NA	1	0.0	2.0	1.0
HRG	N1	NA	1	0.0	2.0	1.0
HAMP	C3	0.22067136191984704	2	0.5	2.0	1.5
EZH2	I1	NA	11	0.5454545454545454	2.0	1.5454545454545454
FERMT3	C1	0.006578413612826406	4	0.0	2.0	1.0
PIGT	C3	0.4250306527849278	4	0.0	2.25	1.75
PIGO	C3	0.330544121533519	3	0.0	2.0	1.0
PIGN	C3	0.08952574647362	11	0.0	2.0	1.0
PIGQ	N1	NA	1	0.0	2.0	2.0
LRRC6	C4	0.4349671606144284	7	0.0	2.7142857142857144	1.0
PTH1R	C4	0.0596633812504026	9	0.0	2.0	1.0
CTCF	C3	1.0	4	0.25	2.0	1.25
PIGW	C3	0.26838162729276094	2	0.0	2.0	1.0
PIGV	C1	0.0032557464486943077	6	0.16666666666666669	2.1666666666666665	1.3333333333333333
MYPN	C1	8.430619855128718E-4	10	0.7	4.3	2.4
LMBR1	N2	NA	16	0.0	2.0625	1.125
JPH2	C3	0.9141553975398352	3	0.33333333333333337	2.0	1.3333333333333333
TMEM43	C4	0.914692989063237	8	1.0	3.0	2.25
CTLA4	C3	0.5049850750938459	6	0.0	2.0	1.0
CGNL1	N1	NA	1	0.0	2.0	2.0
OFD1	C4	0.7530813000150572	119	0.10084033613445387	2.0840336134453783	1.142857142857143
TMC1	C4	0.08983245707985055	19	0.7368421052631579	2.3157894736842106	1.894736842105263
MYOC	C1	2.2797080712311235E-4	18	0.11111111111111109	2.111111111111111	1.2777777777777777
ROM1	N1	NA	1	0.0	2.0	2.0
PGAM2	C3	0.33197546708273695	4	0.25	2.25	1.5
TMC8	N1	NA	1	0.0	2.0	1.0
TMC6	C3	0.17041812232487052	4	0.0	2.0	1.0
MRPL44	C3	0.06958506464337588	3	1.3333333333333333	2.6666666666666665	2.3333333333333335
MYOT	C2	0.014912049655215975	8	0.125	2.25	1.375
PIGA	I1	NA	18	0.11111111111111106	2.0	1.1111111111111112
KCNMA1	C3	0.22067136191984704	2	0.5	2.0	1.5
PIGL	C3	0.13361440253771606	3	1.0	2.6666666666666665	2.0
PIGG	C3	0.3850664818284829	3	0.0	2.0	1.0
KANK2	N1	NA	1	0.0	2.0	1.0
IDUA	C4	0.11514258441096303	32	0.4375	2.28125	1.65625
COL11A1	C4	0.16373435432459205	10	0.3	2.0	1.4
COL11A2	C4	0.15440132698715214	14	0.2142857142857143	2.142857142857143	1.4285714285714284
TMEM70	C3	0.865134745405447	5	0.6	2.0	1.6
NTF4	C3	0.8540756384925235	4	0.25	2.0	1.25
SRPX2	N1	NA	1	0.0	2.0	1.0
TCOF1	C4	0.35596711973373074	15	0.2666666666666667	2.0	1.2666666666666666
TMEM67	C1	1.8019406569225183E-4	78	0.5897435897435899	2.3205128205128203	2.051282051282051
AP2S1	C2	0.049534613435626706	3	0.0	2.0	1.0
FLNA	C1	0.0026152262050506137	76	0.6710526315789477	2.2105263157894735	1.7368421052631582
ANO10	C4	0.7760293249505876	9	0.22222222222222218	2.0	1.2222222222222223
FLNB	C1	1.3039606652109903E-5	36	0.02777777777777777	2.2222222222222223	1.0555555555555556
FLNC	C4	0.11018409026951459	5	0.0	2.0	1.0
HARS	C4	0.07089017504499928	6	0.0	2.0	1.0
LEFTY2	I1	NA	2	0.0	2.0	1.0
TRMT10A	C3	0.24334500914876256	2	0.0	2.0	1.0
TRMT10C	C3	0.08808151166219014	2	0.0	2.0	1.0
PET100	C3	0.22067136191984704	2	0.0	2.5	2.0
USP9X	C4	0.27743910513984715	7	0.0	2.0	1.0
PSMB8	N1	NA	1	0.0	2.0	1.0
TMCO1	C3	0.865134745405447	5	0.6	2.0	1.6
NCF1	C2	0.03475558435961612	5	0.0	2.2	1.0
NCF2	C2	0.042348725650043884	10	0.10000000000000002	2.2	1.1
ZBTB24	C3	0.27523352407483415	3	0.0	2.0	1.0
NCF4	C3	0.5637028616507731	3	0.0	2.3333333333333335	1.0
RORC	T1	NA	3	0.0	2.0	1.0
F13A1	C1	1.0811147412637112E-4	15	0.0	2.0	1.0
ZBTB20	C4	0.1432349075246695	8	0.125	2.625	2.5
RORB	C3	0.5524529048817779	2	1.0	2.0	2.0
TSEN2	C3	0.14278110869236738	5	0.39999999999999997	2.2	1.4
LEPR	N1	NA	1	1.0	2.0	2.0
EPM2A	C2	0.037888442468025696	9	0.4444444444444444	2.2222222222222223	1.5555555555555556
FTSJ1	N1	NA	1	1.0	2.0	2.0
SLC9A3	C4	0.05319514804201919	5	0.0	2.0	1.0
SLC9A6	C3	0.5987483088029888	21	0.7142857142857142	2.0952380952380953	1.7619047619047619
FRMD7	T1	NA	9	0.11111111111111108	2.0	1.1111111111111112
ROR2	C4	0.2749040632011748	15	0.13333333333333336	2.1333333333333333	1.2
IGFALS	C3	0.40697982619935935	3	0.0	2.0	1.0
SNRNP200	T1	NA	7	0.14285714285714288	2.142857142857143	1.5714285714285714
SQSTM1	C4	0.9149588244786697	10	0.10000000000000002	2.1	1.2
GPR88	N1	NA	1	0.0	2.0	1.0
TACSTD2	C4	0.6682351417952495	6	0.0	2.0	1.0
SLC9A1	N1	NA	1	0.0	2.0	1.0
SLCO1B1	C3	0.0785676254945451	2	0.0	2.0	1.0
PORCN	I1	NA	6	0.16666666666666669	2.0	1.1666666666666667
SLC38A8	C2	0.025491888713151556	7	0.0	2.0	1.0
ZBTB18	C3	0.6547208460185769	5	0.8	2.0	1.8
ZBTB16	N1	NA	1	0.0	2.0	1.0
