Gene	Category	Pvalue	NrOfVariants	ReviewStatusMean	NumberSubmittersMean	SubmitterCategoriesMean
GATAD1	N1	NA	25	1.16	2.44	1.96
BCKDHA	C2	0.0281418865738432	78	1.1923076923076923	2.4358974358974357	1.9871794871794872
ARHGEF10	C3	0.6373518882339371	4	0.0	2.25	2.0
MMP2	C2	0.04282560923089129	10	0.6	2.0	1.6
GLRX5	C3	0.624206114766406	6	0.0	2.0	1.1666666666666667
BCKDHB	C1	4.6866482462015746E-4	84	1.0357142857142858	2.1666666666666665	2.011904761904762
DARS2	C4	0.15699881816054195	23	0.6086956521739131	2.3043478260869565	1.565217391304348
PEX2	C4	0.8676323347781927	13	0.4615384615384615	2.0	1.5384615384615385
PEX1	C4	0.232697643284001	48	1.0	2.25	2.0
MUT	C2	0.014618376031821478	138	0.6449275362318839	2.210144927536232	1.884057971014493
MMP9	N1	NA	4	0.75	2.0	1.75
TRDN	C3	0.6434288435636206	49	1.306122448979592	2.36734693877551	1.9387755102040818
PEX7	C4	0.12315070478654255	24	0.75	2.625	1.875
TBC1D4	N1	NA	22	0.1818181818181818	2.0	1.9090909090909092
PEX6	C2	0.035698310618446194	47	1.0425531914893615	2.1914893617021276	1.9148936170212767
CDHR1	C3	0.22949314873258342	23	1.0434782608695652	2.0869565217391304	2.0
IRF1	C3	0.6985353583033387	2	0.0	2.0	1.0
PEX5	C3	0.9424675874144188	18	0.8888888888888888	2.0555555555555554	1.9444444444444444
IRF7	T1	NA	2	0.0	2.0	1.0
RBM20	C1	0.004217305785803482	223	1.1793721973094173	2.5695067264574	2.0179372197309418
IRF8	C3	0.8738446985173733	3	0.33333333333333337	2.0	1.3333333333333333
MVD	C3	0.6055766163353463	2	0.0	2.0	1.0
IRF6	T1	NA	32	0.4375	2.03125	1.5
BLVRA	I1	NA	2	0.0	2.0	1.0
MVK	C4	0.09285974841735256	119	0.2605042016806721	2.2184873949579833	2.033613445378151
LAMA2	C4	0.10591126393662809	217	1.0414746543778801	2.387096774193548	2.0046082949308754
LAMA1	C4	0.3754075429210001	14	0.8571428571428571	2.2142857142857144	2.142857142857143
PNKP	C4	0.2585762519971382	150	1.1199999999999999	2.453333333333333	2.0
LAMA4	C3	0.11377102445544152	214	1.2242990654205612	2.551401869158877	1.9906542056074767
GOSR2	C3	0.4069754134386494	25	1.08	2.36	2.0
LAMA3	T1	NA	16	0.75	2.0	1.75
ATP2C1	I1	NA	4	0.0	2.0	1.0
ACVR1B	N1	NA	2	0.0	2.0	1.0
HMGCL	C4	0.10563669724121205	9	0.8888888888888888	2.5555555555555554	2.111111111111111
MARVELD2	C3	1.0	29	1.1379310344827587	2.206896551724138	2.0344827586206895
BMS1	N1	NA	1	0.0	2.0	1.0
APOPT1	C3	0.8311704095417625	5	0.2	2.0	1.2
VHL	C3	0.41587605362368374	241	0.6721991701244816	2.497925311203321	2.012448132780083
NAA10	C2	0.040423979336908555	12	0.9166666666666667	2.5833333333333335	1.9166666666666667
LAMB3	C2	0.03552277455565411	46	0.6086956521739129	2.0869565217391304	1.6304347826086958
LAMB2	C2	0.015259499218783668	35	0.7142857142857142	2.0	1.7428571428571429
EGF	N1	NA	2	1.5	2.0	1.0
ATP2B3	T1	NA	7	0.28571428571428575	2.0	1.8571428571428572
LAMB1	C3	0.9476539198846313	9	0.5555555555555556	2.0	1.5555555555555556
SOD3	N1	NA	1	0.0	2.0	1.0
ACVR2B	C3	0.6340392446515913	11	1.2727272727272727	2.4545454545454546	2.0
IRGM	N1	NA	1	0.0	2.0	1.0
SOD1	C2	0.02333454107283406	34	0.14705882352941183	2.0588235294117645	1.1470588235294117
PNKD	C3	0.3634064723370072	4	0.25	2.0	1.25
GLB1	C1	5.4097916008521985E-5	81	0.7037037037037035	2.259259259259259	1.8641975308641974
CCDC170	N1	NA	7	0.0	2.0	2.0
TAF6	C3	0.3254031804801124	2	0.0	3.5	3.0
CCDC174	N1	NA	1	0.0	2.0	1.0
TAF2	N1	NA	3	0.0	2.0	1.0
TAF1	C4	0.1050361637679802	8	0.125	2.0	1.25
TRIO	C4	0.1400165031971693	7	0.0	2.0	1.0
GLDC	C1	0.003155190299799382	97	0.13402061855670105	2.051546391752577	1.9690721649484537
MYT1L	I1	NA	4	0.25	2.0	1.5
DCAF8	N1	NA	1	0.0	2.0	1.0
ABAT	C2	0.022315441826077476	12	1.0	2.0833333333333335	2.0833333333333335
ABCA12	C4	0.24019466865806316	34	0.7647058823529411	2.0294117647058822	1.823529411764706
ABCA13	N1	NA	4	0.5	2.0	2.0
ENO3	C3	0.39152793387889706	2	0.0	2.0	1.0
DCAF6	N1	NA	1	1.0	2.0	2.0
GLE1	C3	0.19705072187931127	13	0.7692307692307693	2.1538461538461537	1.8461538461538463
GCSH	N1	NA	4	0.75	2.0	2.0
MYC	C3	0.7848459489828636	4	0.0	2.0	1.0
CYP1B1	C2	0.010722098267114788	31	0.8064516129032256	2.5483870967741935	1.967741935483871
PLCE1	C4	0.19825639744335732	33	0.6363636363636364	2.0	1.727272727272727
RTTN	C4	0.19266192373227153	58	0.5517241379310345	2.1379310344827585	2.0344827586206895
BVES	N1	NA	1	0.0	2.0	1.0
GPR179	C4	0.5759850128456538	22	0.5909090909090909	2.090909090909091	1.5909090909090908
NKX2-6	C3	0.43857802608099994	2	0.0	2.0	1.0
RPL21	N1	NA	1	0.0	2.0	1.0
IFT80	C4	0.4710076723254213	16	0.8125	2.1875	1.75
TRHR	N1	NA	1	0.0	2.0	1.0
RNF125	C3	0.07095149242730558	3	0.0	2.0	1.0
GPR161	N1	NA	2	1.0	2.5	2.5
NHLRC1	C4	0.06739212752466794	37	0.972972972972973	2.4054054054054053	1.945945945945946
RPL26	N1	NA	2	0.5	2.0	1.5
SRCAP	C3	0.7388826803635273	32	1.0	2.28125	1.96875
NEDD4L	C3	0.1110063745587968	8	0.625	2.5	2.375
MEFV	C4	0.08939799474083476	228	0.46929824561403566	2.4342105263157907	2.083333333333333
PNPO	C4	0.28547630885188224	41	0.9512195121951219	2.2195121951219514	1.9024390243902438
NKX2-1	I1	NA	13	0.15384615384615388	2.0	1.2307692307692308
PLCG2	N1	NA	1	0.0	2.0	1.0
NKX2-5	C4	0.4628166754079185	70	0.6000000000000001	2.3857142857142852	1.7714285714285711
WNT10B	C3	0.27523352407483415	3	0.0	2.0	1.0
DNAH11	C2	0.03373909828226962	309	1.2944983818770228	2.430420711974111	1.9902912621359223
WNT10A	C4	0.17363435780614456	14	0.5	2.357142857142857	1.6428571428571428
FZD4	C4	0.7576207236833966	2	0.5	2.0	2.0
FZD6	C3	0.16678685583471298	3	0.33333333333333337	2.6666666666666665	2.6666666666666665
DNAH14	N1	NA	1	1.0	2.0	2.0
SLC16A12	C3	1.0	5	0.2	2.0	1.8
TMEM199	C3	0.6899948772616326	4	0.0	3.0	3.0
SLC6A5	C4	0.2519425151568081	10	0.0	2.8	1.0
FA2H	C1	0.009189742094875442	26	0.5769230769230771	2.0	1.7307692307692308
CYLD	C3	0.5126907602619235	37	0.7837837837837837	2.054054054054054	2.027027027027027
FIBP	N1	NA	2	0.0	2.5	2.0
SLC6A8	C4	0.09030342856328533	36	0.4722222222222222	2.111111111111111	1.7222222222222223
GIPC3	C4	0.11792672274114369	33	0.9696969696969697	2.121212121212121	1.878787878787879
CDK13	N1	NA	2	0.5	2.0	2.0
CDK16	N1	NA	5	1.0	2.0	2.0
TRMU	C4	0.9633369940716581	40	0.95	2.1	1.925
ELN	C1	0.001449920812561012	85	1.1176470588235294	2.211764705882353	2.0
SLC6A1	C4	0.12578642463893974	5	0.2	2.0	1.2
SLC6A2	N1	NA	1	0.0	2.0	1.0
SLC6A3	T1	NA	7	0.14285714285714288	2.0	1.1428571428571428
GLI3	C4	0.17123055516146435	98	0.6428571428571431	2.112244897959184	1.612244897959184
GLI2	C4	0.16551785869747004	76	0.9210526315789473	2.171052631578948	1.9342105263157894
OPN1LW	C3	1.0	4	0.0	2.0	1.0
LDLRAP1	C3	0.4772046426982841	4	0.25	2.0	1.25
EMD	C3	0.16578668398105845	50	1.0	2.2199999999999998	2.0
SLC2A10	C1	1.5297533044200673E-4	98	1.0714285714285714	2.581632653061225	1.9285714285714284
TACR3	C4	0.5918818629302538	7	0.42857142857142855	2.2857142857142856	1.4285714285714286
TMEM173	C3	0.7962534147376392	3	0.0	2.0	1.0
RNF168	N1	NA	2	0.5	2.0	1.5
PLCB4	T1	NA	13	0.38461538461538464	2.3076923076923075	1.8461538461538463
RIPPLY2	C3	0.27523352407483415	3	0.33333333333333337	2.3333333333333335	1.6666666666666667
OPN1MW	C3	0.5156922216117295	5	0.0	2.0	1.0
ENG	T1	NA	45	1.1555555555555554	2.466666666666667	1.9333333333333333
OCA2	C1	9.82504300587661E-4	66	0.9545454545454545	2.196969696969697	1.9848484848484849
ASAH1	C2	0.03653521706893248	23	0.6521739130434782	2.0869565217391304	1.565217391304348
RPL11	I1	NA	5	0.39999999999999997	2.0	1.4
HOXD13	C4	0.25401690678031374	20	0.1	2.0	1.1
HOXD10	N1	NA	1	0.0	2.0	1.0
TMEM165	T1	NA	5	0.2	2.0	1.2
RNF135	C3	1.0	6	0.16666666666666669	2.0	1.3333333333333333
GPR153	N1	NA	1	1.0	2.0	2.0
CHN1	T1	NA	9	0.0	2.0	1.0
GCNT2	C2	0.04254873692916561	9	0.4444444444444444	2.0	1.5555555555555556
F10	C3	0.09277874549290199	6	0.33333333333333337	2.0	1.3333333333333333
CARD9	C4	0.11428901031320204	5	0.0	2.0	1.0
F11	C4	0.7371412747064352	56	0.3035714285714284	2.0357142857142856	1.3214285714285716
TRMT1	N1	NA	1	1.0	2.0	2.0
LRPPRC	C4	0.14341880106060867	65	0.9230769230769229	2.0615384615384613	1.9076923076923076
POU4F3	I1	NA	17	0.8235294117647058	2.0588235294117645	1.7647058823529411
FIG4	C4	0.36226920605905344	43	0.9069767441860466	2.2325581395348837	1.8837209302325582
GPR143	C4	0.17971249487899987	50	0.13999999999999993	2.16	2.08
NMNAT1	C4	0.8746205561352312	11	0.36363636363636365	2.1818181818181817	1.4545454545454546
ALMS1	C4	0.612294334943968	126	1.0714285714285716	2.2460317460317456	1.9523809523809523
RLIM	N1	NA	2	0.0	2.5	2.5
MSRB3	C3	0.8272593465627113	13	0.9230769230769231	2.076923076923077	1.8461538461538463
PLCD1	C3	0.8413552991063002	3	0.0	2.0	1.0
CSF3R	C3	0.3449888424968549	18	0.7222222222222222	2.1666666666666665	2.0555555555555554
IRS1	N1	NA	2	0.0	2.0	1.0
GUCA1B	N1	NA	5	0.4	2.2	2.2
GUCA1A	C4	0.9205963247314193	11	0.5454545454545454	2.0	1.5454545454545454
BEST1	C1	6.800299180109715E-5	151	0.1986754966887418	2.2185430463576155	2.033112582781457
NAGLU	C1	0.0027698185875270065	34	0.5588235294117647	2.176470588235294	1.647058823529412
ZFP30	N1	NA	1	1.0	2.0	2.0
NBN	C1	9.342355212036413E-4	486	1.1687242798353912	2.5082304526748995	2.0041152263374484
MACROD2	N1	NA	15	0.2666666666666667	2.0	2.0
LZTS1	C3	0.9233418401809065	2	0.0	2.0	1.0
MEN1	C3	0.17610228233166625	225	0.9555555555555555	2.2222222222222228	2.0044444444444443
RNF43	N1	NA	1	1.0	3.0	3.0
TAP1	N1	NA	3	0.0	2.0	1.0
DISP1	N1	NA	9	0.6666666666666666	2.0	2.0
STIM1	T1	NA	24	0.5833333333333334	2.1666666666666665	1.75
ERF	C3	0.6698153575994166	8	0.0	2.0	1.0
NHP2	C3	0.6439019337796512	9	0.6666666666666666	2.3333333333333335	1.6666666666666667
MAD1L1	C3	0.11177521782450295	4	0.0	2.0	1.5
CSF1R	C1	9.032882508641649E-8	44	0.02272727272727274	2.2045454545454546	1.0454545454545454
ANKRD11	C5	0.047418371798125136	19	0.7368421052631579	2.0526315789473686	1.7894736842105263
ILDR1	C3	0.6377328900501886	36	1.0833333333333333	2.2222222222222223	1.9166666666666665
ABHD5	C4	0.38420393559025745	4	0.0	2.0	1.0
CYP4F22	C3	0.2944095857765615	4	0.25	2.0	1.25
NEUROD1	C3	0.8272593465627113	6	0.5	2.1666666666666665	1.5
ZFP57	C2	0.01696287246768602	16	0.4375	2.0	1.5625
ABL1	C4	0.779434528427275	26	0.0	2.0	1.7692307692307692
RNF170	C3	0.23628916450237436	3	0.33333333333333337	2.0	1.6666666666666667
NDP	I1	NA	30	0.30000000000000004	2.033333333333333	1.3333333333333335
IMPG1	C3	0.12823018532266617	4	0.0	2.0	1.0
IMPG2	C1	0.001223428118875769	24	0.5416666666666667	2.0	1.75
STRA6	C2	0.01385528060868535	22	0.45454545454545453	2.0454545454545454	1.5
CD164	N1	NA	1	0.0	2.0	1.0
ANKRD26	N1	NA	27	0.9259259259259259	2.0	1.962962962962963
ESRRB	C4	0.5697643679606206	38	1.0789473684210527	2.1578947368421053	1.9473684210526316
GLMN	C3	0.8928802697928995	3	0.0	2.0	1.0
ASNS	C2	0.0346747174923151	6	0.33333333333333337	2.1666666666666665	1.8333333333333333
NEB	C4	0.5900723544440618	281	1.174377224199288	2.462633451957296	1.99644128113879
DHCR24	C2	0.010432225670186202	8	0.125	2.0	1.125
PALB2	C2	0.016612867011059684	1009	1.1347869177403378	2.6788899900891923	2.010901883052527
NF1	C4	0.4916644382347173	1255	1.0390438247011948	2.2525896414342594	1.9513944223107578
NF2	C3	0.43857802608099994	52	0.5576923076923076	2.1153846153846154	1.6923076923076923
LZTR1	C4	0.08134036796060418	10	0.10000000000000002	2.0	1.1
GPR101	N1	NA	2	0.0	2.0	1.5
TREM2	C4	0.18770813882915283	17	0.35294117647058826	2.3529411764705883	1.5882352941176472
SGCD	C4	0.5370939784426416	68	0.9705882352941176	2.63235294117647	1.9558823529411764
SGCA	C2	0.013271804739910298	34	1.1176470588235294	2.5	2.0
GM2A	T1	NA	10	0.8	2.4	1.8
SGCB	C4	0.6434288435636206	19	0.8421052631578947	2.1578947368421053	1.7894736842105263
DNMT3B	C1	0.004219888717242104	9	0.0	2.0	1.0
ZNF526	N1	NA	17	0.8235294117647058	2.0	2.0
CNGA3	C1	6.090437629113765E-6	26	0.5	2.0384615384615383	1.653846153846154
SOST	C3	0.1939308522824108	5	0.2	2.0	1.2
INSL3	C4	0.5970397056309099	5	0.0	2.0	1.0
SGCG	C4	0.44682087670869763	24	1.2916666666666665	2.833333333333333	2.0
IQCB1	C2	0.03676680338798033	30	0.9	2.2	1.9
VWF	C1	4.586080204482812E-8	449	0.182628062360803	2.1158129175946545	2.077951002227172
CHUK	N1	NA	2	0.0	2.0	1.5
DNMT3A	C4	0.4688267871231925	14	0.1428571428571429	2.0	1.6428571428571428
NGF	N1	NA	4	0.75	2.0	1.75
ADRA2B	I1	NA	2	0.5	2.0	1.5
COASY	C3	0.14980430484573337	2	0.0	2.0	1.0
ASPM	C1	1.6536702540648207E-6	338	0.9319526627218937	2.3520710059171592	1.8964497041420125
EVC	C4	0.8312103874109283	53	1.0188679245283019	2.169811320754717	1.9433962264150944
SARS2	T1	NA	21	0.9523809523809523	2.0	1.9523809523809523
ASPH	C3	0.5287333251214301	2	0.0	2.0	1.0
CNGB3	C4	0.438053226292205	35	1.0285714285714285	2.3714285714285714	2.0
ZNF513	N1	NA	6	0.8333333333333334	2.0	1.8333333333333333
SOS1	C1	0.0016671778258707803	190	1.1263157894736846	2.694736842105262	2.0210526315789474
SOS2	C3	0.7318812357199489	2	0.5	2.5	2.0
CNGB1	C4	0.11362824023939422	47	0.7446808510638298	2.0638297872340425	1.9574468085106382
NLGN3	N1	NA	20	0.95	2.0	1.95
TYRP1	C4	0.6246411879653255	10	0.7000000000000001	2.0	1.7
PUF60	N1	NA	1	0.0	2.0	1.0
NHS	T1	NA	70	0.9	2.2	1.9285714285714286
RBBP8	C4	0.7597966760258033	20	0.7	2.05	1.9
MEST	N1	NA	1	1.0	2.0	2.0
SMARCE1	I1	NA	18	0.7222222222222222	2.0555555555555554	1.7777777777777777
KCNJ10	C4	0.06931712036551874	37	0.7567567567567567	2.2972972972972974	1.7027027027027026
KCNJ11	C2	0.04721700756353375	77	0.7792207792207794	2.4675324675324672	1.7662337662337664
IRX5	C3	0.34577858615116	2	0.0	2.0	1.0
ASS1	C1	9.053378172962923E-5	59	1.0	2.59322033898305	1.9830508474576272
RPGRIP1	C4	0.15462148662366992	60	0.5333333333333334	2.2333333333333334	2.05
NIN	C3	0.32991616625086473	47	0.3829787234042554	2.0	1.9361702127659575
GLRB	C3	0.14798693316113654	3	0.0	2.6666666666666665	1.0
MMACHC	C2	0.02269594050606527	34	0.9705882352941176	2.5294117647058822	1.9705882352941178
PFKM	C4	0.0945781651383858	28	0.7857142857142858	2.0	1.8214285714285716
CUL4B	I1	NA	12	0.5	2.0833333333333335	1.5833333333333333
SLC46A1	C4	0.1472220627556301	18	0.16666666666666669	3.0	1.1666666666666665
GORAB	C3	0.3016995824783477	6	0.16666666666666669	2.0	1.5
EDNRA	C3	0.45787390413750895	2	0.0	2.0	1.0
EDNRB	T1	NA	7	1.0	2.5714285714285716	2.0
CHEK2	C4	0.2753522683034484	577	1.2270363951473133	2.5909878682842273	2.0138648180242633
SOX9	I1	NA	19	0.31578947368421045	2.0526315789473686	1.4736842105263157
GLUL	T1	NA	3	0.0	2.0	1.0
EYS	C1	2.1111930636030785E-5	98	0.9183673469387752	2.2346938775510203	1.969387755102041
SOX5	I1	NA	8	0.25	2.0	1.375
MCCC2	C4	0.08702527239345492	43	0.9534883720930233	2.2093023255813953	1.86046511627907
MCCC1	C4	0.2286442623410766	45	1.0	2.1777777777777776	1.9333333333333333
ACSL4	C2	0.021571747947720876	11	0.9090909090909091	2.090909090909091	1.8181818181818181
CYP27A1	C1	0.002581150048715397	69	0.1884057971014493	2.2608695652173916	1.2463768115942029
AFG3L2	C1	1.9126596039120702E-4	32	0.65625	2.4375	1.5625
AKAP9	T1	NA	198	1.1464646464646464	2.5353535353535346	1.994949494949495
GUF1	N1	NA	2	0.0	2.0	1.5
COL8A2	C3	0.5688114004133373	3	0.0	2.0	1.0
PFN1	C2	0.03763531378731433	5	0.2	2.0	1.2
ZFPM2	C4	0.8427681977330959	5	0.6	2.0	1.6
HEPACAM	C2	0.01978359268541785	16	0.5625	2.1875	1.5625
TSHZ1	I1	NA	2	0.0	2.0	1.0
UMOD	C1	0.006409443948787064	32	0.34375	2.03125	1.59375
CYP27B1	C1	0.002602659710204791	17	0.1176470588235294	2.0588235294117645	1.2941176470588236
DGUOK	C2	0.03275897748742096	27	0.6666666666666667	2.2222222222222223	1.7777777777777777
OTOA	C4	0.8852339144732015	45	1.0666666666666667	2.1555555555555554	1.9555555555555555
OTOG	C3	0.48745329036403495	153	0.9803921568627451	2.019607843137255	1.9869281045751634
OTOF	C1	0.0021036138405237104	301	0.883720930232558	2.2657807308970104	1.9169435215946844
FADD	N1	NA	3	0.0	2.0	1.6666666666666667
DTNA	C3	0.8310291404137872	76	1.2105263157894737	2.421052631578948	1.986842105263158
TREX1	C4	0.3544392457378376	23	0.391304347826087	2.391304347826087	1.3478260869565217
SLC33A1	C3	0.2294214846296897	5	0.39999999999999997	2.2	1.4
GDF2	C3	0.0975838576740895	3	0.0	2.0	1.0
RAB39B	I1	NA	8	0.75	2.25	2.0
GDF3	C4	0.07877044690259472	6	0.16666666666666669	2.0	1.3333333333333333
GDF6	C4	0.5715440578908229	14	0.5	2.0714285714285716	1.5714285714285714
ACADSB	C4	0.9684608447587164	5	0.0	2.0	1.2
GDF5	C2	0.035296596841407846	5	0.6	2.0	1.6
LACC1	N1	NA	1	1.0	3.0	3.0
OCLN	C4	0.5411928987419992	12	0.75	2.0833333333333335	1.9166666666666667
CDAN1	C4	0.3002523034510163	28	0.6428571428571428	2.25	1.7142857142857142
CCDC88C	C4	0.65905304850958	37	0.8918918918918918	2.027027027027027	1.945945945945946
PDE3A	C4	0.11440386714766126	8	0.0	2.0	1.25
ALDH18A1	C2	0.01875479271098135	23	0.30434782608695654	2.0	1.3043478260869565
ITM2B	I1	NA	3	0.0	2.0	1.0
CC2D1A	N1	NA	32	0.84375	2.03125	2.0
ACVRL1	C4	0.13312517707408167	51	0.7058823529411766	2.176470588235294	1.7843137254901962
CLIC5	N1	NA	1	0.0	2.0	1.0
GDI1	I1	NA	10	0.5	2.2	1.6
FASTKD2	C3	0.1431356766583629	22	1.0909090909090908	2.1363636363636362	1.9545454545454546
C21orf59	C3	0.5175347196432352	7	0.5714285714285714	2.4285714285714284	1.5714285714285714
NNT	T1	NA	12	0.08333333333333334	2.0	1.0833333333333333
KRT25	C3	0.18753945080838086	2	0.5	2.5	2.5
ANKRD1	C3	0.9265890549545038	62	1.1774193548387095	2.5322580645161294	2.0
DLAT	C3	0.23490128235581553	19	0.7894736842105263	2.0	2.0
CLIC2	N1	NA	3	0.6666666666666666	2.0	1.6666666666666667
CC2D2A	C2	0.0446769008214708	142	0.9436619718309859	2.352112676056339	2.028169014084507
RSPRY1	C3	0.24334500914876256	2	0.0	2.0	1.0
MANBA	C3	0.20301710604921375	8	0.625	2.0	1.625
NOG	C1	0.001129824810582547	15	0.0	2.0	1.0
AMPD1	C4	0.10912417144288622	36	0.9444444444444444	2.0277777777777777	1.9722222222222223
AMPD2	C2	0.02988175716019792	13	0.38461538461538464	2.0	1.4615384615384615
RAB33B	N1	NA	1	0.0	2.0	1.0
BBS10	C4	0.4084193837139747	37	0.8378378378378378	2.4054054054054053	1.945945945945946
BBS12	C2	0.03847779927150552	35	1.0	2.2857142857142856	1.8571428571428572
B3GNT6	N1	NA	1	1.0	2.0	2.0
PACS1	N1	NA	13	0.6923076923076923	2.230769230769231	2.076923076923077
RPUSD3	C3	0.15051876309521806	2	1.0	2.0	2.0
WAC	C3	0.22067136191984704	6	0.0	2.0	1.0
FAM20C	C2	0.043308142810792094	23	0.47826086956521735	2.0869565217391304	1.5217391304347825
ALDOB	C2	0.039714946329828194	25	0.76	2.6399999999999997	1.88
FAM20A	C4	0.3408318932996137	7	0.28571428571428575	2.0	1.4285714285714286
ALDOA	C3	0.610384513874678	3	0.33333333333333337	2.0	1.3333333333333333
UMPS	N1	NA	12	0.4166666666666667	2.1666666666666665	1.8333333333333333
KPTN	C3	0.43857802608099994	3	0.33333333333333337	2.0	1.3333333333333333
RAPSN	C4	0.21392030397179929	34	0.676470588235294	2.3529411764705883	1.7058823529411764
SLC20A2	T1	NA	8	0.0	2.25	1.125
WAS	I1	NA	37	0.4594594594594593	2.189189189189189	1.5675675675675675
CXCR4	I1	NA	5	0.2	2.0	1.2
ALOX12B	C4	0.06205191499431184	17	0.3529411764705882	2.0588235294117645	1.4117647058823528
SHOC2	C3	0.937947456842939	37	1.3513513513513513	2.675675675675676	2.027027027027027
CORIN	C3	0.6365702710137531	4	0.0	2.0	1.25
CA12	C3	0.2869690364413534	4	0.75	2.0	1.75
STAC3	N1	NA	12	0.9166666666666666	2.0	1.9166666666666667
KRT13	C3	0.3901541483019262	6	0.0	2.3333333333333335	2.3333333333333335
KRT12	C4	0.13061655081927281	22	0.0	2.3181818181818183	2.2727272727272725
KRT10	T1	NA	5	0.2	2.2	2.0
FAH	C1	0.005992895129632858	35	0.8571428571428571	2.4571428571428573	1.9142857142857144
C19orf12	C2	0.010694518973768719	15	0.2666666666666667	2.1333333333333333	1.4666666666666666
KRT18	N1	NA	13	0.0	2.0	2.0
KRT17	C1	7.84120901566876E-5	23	0.17391304347826086	2.782608695652174	2.608695652173913
KRT16	C1	0.005871147991374781	24	0.45833333333333337	2.75	2.416666666666667
DLC1	N1	NA	3	0.33333333333333337	2.0	1.6666666666666667
KRT14	C2	0.010269845367657515	101	0.11881188118811876	2.2673267326732676	2.128712871287129
STAC2	N1	NA	1	1.0	2.0	2.0
FAS	C4	0.779706761244638	31	0.1612903225806452	2.032258064516129	1.3548387096774195
TRIP11	C3	0.6839743580373672	10	0.7000000000000001	2.0	1.7
PRPF31	C3	0.369363841825329	25	0.36000000000000004	2.0	1.8
TJP2	C4	0.1245239208661778	83	1.2289156626506024	2.337349397590361	1.9518072289156627
NEUROG3	C3	0.10187605853790072	4	0.25	2.0	1.5
CIB2	C3	0.06500469709694912	12	1.0833333333333335	2.6666666666666665	1.6666666666666665
NRL	C3	0.5049850750938459	8	0.25	2.0	1.5
CHCHD2	C3	0.2744705864338055	3	0.0	2.0	1.0
POGZ	C3	0.2135920771293064	22	0.40909090909090906	2.1363636363636362	1.8181818181818181
PDE8B	C3	0.4795001221869535	3	0.0	2.0	1.0
KRT6C	C3	0.7965714829335645	4	0.25	2.75	2.75
KRT6B	N1	NA	3	1.0	3.3333333333333335	2.3333333333333335
KRT6A	C4	0.18150785290576632	38	0.21052631578947367	2.5526315789473686	2.236842105263158
KRT71	N1	NA	1	0.0	2.0	1.0
TSC2	C2	0.04850149997717146	2096	0.4069656488549603	2.3458969465648796	2.0085877862595423
TSC1	C3	0.22301746994661487	731	0.39671682626538984	2.365253077975377	2.012311901504788
OCRL	I1	NA	61	0.4262295081967213	2.19672131147541	1.4590163934426232
TRNT1	C4	0.2723723727903993	10	0.0	2.0	1.0
KRT74	C3	0.935591302773544	4	0.0	2.75	2.75
ALDH3A2	C4	0.11532516448783703	22	0.6818181818181819	2.090909090909091	1.6818181818181819
PREPL	C2	0.03520473611880548	1	1.0	2.0	2.0
TBL1XR1	C3	0.11745149003513577	5	0.2	2.0	1.4
TMEM138	C3	0.9409109772278318	7	0.5714285714285714	2.4285714285714284	1.7142857142857142
EOGT	T1	NA	3	0.0	2.3333333333333335	1.6666666666666667
LMX1B	C2	0.03671385636270408	26	0.6153846153846155	2.0	1.7307692307692308
ISCU	C3	0.7563436275230673	9	0.7777777777777778	2.111111111111111	1.7777777777777777
ATP6V1A	N1	NA	1	1.0	2.0	2.0
H6PD	C4	0.7498870081372639	7	0.14285714285714288	2.0	1.1428571428571428
HPCA	C3	0.16746459631208965	3	0.0	2.0	1.0
LTBP4	C4	0.1140921369255643	30	0.7333333333333333	2.1666666666666665	1.9
LTBP2	C4	0.3995310833694058	27	0.2962962962962964	2.037037037037037	1.8888888888888888
LTBP3	C2	0.021081094899852104	9	0.22222222222222218	2.0	1.2222222222222223
NID1	N1	NA	4	0.5	2.0	1.75
SOHLH1	C3	0.5537457784120279	2	1.0	2.0	2.0
TMEM127	C4	0.6206179464376897	38	0.6578947368421053	2.3684210526315788	2.1052631578947367
DNAJC21	C4	0.8043534959231338	5	0.0	2.6	2.4
STAP1	N1	NA	1	1.0	2.0	2.0
OTX2	C3	0.09896015401940561	11	0.0909090909090909	2.0	1.0909090909090908
DNAJC19	C3	0.7617606674877339	11	0.8181818181818181	2.0	1.8181818181818181
HSPA9	C4	0.24625169969252714	5	0.0	2.0	1.0
TGFB2	C3	0.15304188415882014	40	1.1	2.475	2.05
TGFB1	C1	3.4427905954048654E-4	19	0.4210526315789474	2.2105263157894735	1.4736842105263157
TGFB3	C2	0.031802888632693316	22	0.7727272727272728	2.227272727272727	1.7272727272727273
PTCH1	C4	0.22562004625665077	302	0.927152317880795	2.1920529801324493	1.9867549668874172
PTCH2	C3	0.27948536825112646	19	0.7368421052631579	2.0	1.8421052631578947
DNAJC13	N1	NA	1	0.0	3.0	3.0
ACSF3	C1	0.002932535699752825	32	0.84375	2.125	1.875
NFKBIA	C3	0.17971249487899987	3	0.0	2.0	1.0
TBCK	C4	0.9154245842987188	8	0.125	2.25	1.5
DLG3	I1	NA	12	0.8333333333333333	2.1666666666666665	1.75
GDNF	N1	NA	7	0.8571428571428571	2.4285714285714284	2.0
